17:56:19,35663872,2.0973782771526435
17:56:20,35663872,0
17:56:21,35663872,0
17:56:22,35663872,0
17:56:23,35663872,0
17:56:24,81715200,89
17:56:25,113537024,97
17:56:26,110297088,99.00990099061255
17:56:27,127389696,100
17:56:28,127709184,100
17:56:29,127709184,99
17:56:30,130826240,100
17:56:31,130994176,99
17:56:32,130994176,100
17:56:33,130994176,100
17:56:34,131194880,100
17:56:35,131194880,99.00990098918604
17:56:36,131194880,99
17:56:37,131194880,99
17:56:38,131125248,100
17:56:39,131125248,100
17:56:40,130076672,100
17:56:41,130076672,99
17:56:42,130076672,100
17:56:43,129896448,100
17:56:44,129896448,99
17:56:45,130097152,100.00000000051867
17:56:46,130097152,99
17:56:47,130097152,99
17:56:48,130113536,100
17:56:49,130113536,99
17:56:50,130113536,100
17:56:51,130113536,99
17:56:52,130113536,100
17:56:53,130113536,99
17:56:54,130113536,100
17:56:55,130113536,98.01980197929417
17:56:56,130113536,100
17:56:57,130113536,99
17:56:58,130113536,101
17:56:59,130113536,99
17:57:0,130113536,99
17:57:1,130113536,100
17:57:2,129933312,100
17:57:3,129933312,99.00990099061255
17:57:4,129933312,99
17:57:5,129933312,99
17:57:6,129933312,100
17:57:7,129933312,99
17:57:8,129933312,100
17:57:9,129933312,99
17:57:10,129933312,100
17:57:11,129933312,100
17:57:12,128036864,98.01980198070643
17:57:13,128036864,99
17:57:14,128036864,100
17:57:15,128036864,100
17:57:16,128036864,99
17:57:17,128036864,98
17:57:18,127991808,101
17:57:19,127991808,99
17:57:20,127991808,99
17:57:21,127991808,100
17:57:22,127991808,99.00990098918604
17:57:23,127991808,99
17:57:24,127922176,99
17:57:25,127922176,100
17:57:26,127922176,100
17:57:27,127922176,99
17:57:28,127922176,100
17:57:29,127922176,99
17:57:30,127881216,100
17:57:31,127881216,99
17:57:32,127881216,98.01980198070643
17:57:33,127881216,100
17:57:34,127881216,100
17:57:35,127881216,98
17:57:36,127881216,100
17:57:37,127881216,100
17:57:38,127881216,99
17:57:39,127881216,100
17:57:40,127881216,99
17:57:41,127971328,100
17:57:42,127971328,99.00990099061255
17:57:43,127971328,100
17:57:44,127971328,99
17:57:45,127971328,100
17:57:46,127897600,99
17:57:47,127897600,99
17:57:48,127897600,99
17:57:49,127897600,101
17:57:50,127897600,100
17:57:51,127897600,98.01980197929417
17:57:52,127897600,98
17:57:53,127897600,100
17:57:54,127897600,100
17:57:55,127897600,99
17:57:56,127897600,100
17:57:57,127897600,100
17:57:58,127897600,99
17:57:59,127897600,99
17:58:0,127897600,100
17:58:1,127897600,98.01980198070643
17:58:2,127897600,100
17:58:3,127897600,99
17:58:4,127897600,100
17:58:5,127897600,99
17:58:6,127897600,100
17:58:7,127897600,100
17:58:8,127897600,98
17:58:9,127897600,101
17:58:10,127897600,99
17:58:11,127897600,98.01980198070643
17:58:12,127897600,100
17:58:13,127897600,100
17:58:14,127897600,99
17:58:15,127897600,100
17:58:16,127897600,99
17:58:17,127897600,99
17:58:18,127897600,100
17:58:19,127897600,99
17:58:20,127897600,100
17:58:21,127897600,98.01980197929417
17:58:22,127897600,99
17:58:23,127897600,100
17:58:24,127897600,99
17:58:25,127897600,100
17:58:26,127897600,100
17:58:27,127897600,98
17:58:28,127897600,100
17:58:29,127897600,100
17:58:30,127897600,98.01980198070643
17:58:31,127897600,99
17:58:32,127897600,101
17:58:33,127897600,98
17:58:34,127463424,100
17:58:35,127463424,99
17:58:36,127463424,100
17:58:37,127463424,100
17:58:38,127463424,99
17:58:39,127463424,98.01980198070643
17:58:40,127463424,101
17:58:41,127463424,99
17:58:42,127463424,100
17:58:43,127463424,99
17:58:44,127463424,98
17:58:45,127463424,100
17:58:46,127463424,100
17:58:47,127463424,99
17:58:48,127496192,99
17:58:49,127496192,99.00990098918604
17:58:50,127496192,99
17:58:51,127496192,100
17:58:52,127496192,99
17:58:53,127475712,100
17:58:54,127475712,99
17:58:55,127496192,100
17:58:56,127496192,99
17:58:57,127496192,99
17:58:58,127557632,101
17:58:59,127528960,100
17:59:0,127528960,98.01980198070643
17:59:1,127528960,99
17:59:2,127528960,100
17:59:3,127528960,100
17:59:4,127528960,99
17:59:5,127553536,100
17:59:6,127553536,99
17:59:7,127553536,98
17:59:8,127696896,100
17:59:9,127696896,100
17:59:10,127610880,98.01980197929417
17:59:11,127610880,100
17:59:12,127610880,99
17:59:13,127610880,99
17:59:14,127610880,100
17:59:15,127610880,100
17:59:16,127602688,99
17:59:17,127602688,99
17:59:18,127602688,100
17:59:19,127602688,99
17:59:20,127602688,100
17:59:21,127602688,99.00990099061255
17:59:22,127602688,99
17:59:23,127602688,100
17:59:24,127602688,99
17:59:25,127602688,99
17:59:26,127602688,100
17:59:27,127602688,100
17:59:28,127602688,98.01980198070643
17:59:29,127602688,100
17:59:30,127602688,99
17:59:31,127602688,99
17:59:32,127602688,100
17:59:33,127602688,100
17:59:34,127602688,99
17:59:35,127602688,100
17:59:36,127602688,98.01980197929417
17:59:37,127602688,99
17:59:38,127602688,100
17:59:39,127602688,99
17:59:40,127602688,100
17:59:41,127602688,99
17:59:42,127602688,100
17:59:43,127602688,99
17:59:44,127610880,99.00990099061255
17:59:45,127610880,99
17:59:46,127602688,98
17:59:47,127602688,100
17:59:48,127602688,99
17:59:49,127602688,98
17:59:50,127602688,100
17:59:51,127602688,97
17:59:52,127602688,99
17:59:53,127602688,100
17:59:54,127602688,99
17:59:55,127602688,100
17:59:56,127602688,98.01980198070643
17:59:57,127602688,100
17:59:58,127602688,100
17:59:59,127602688,99
18:0:0,127602688,99
18:0:1,127602688,100
18:0:2,127602688,99.00990098918604
18:0:3,127602688,100
18:0:4,127602688,98
18:0:5,127602688,100
18:0:6,127602688,99
18:0:7,127602688,100
18:0:8,127602688,100
18:0:9,127610880,99
18:0:10,127610880,99
18:0:11,127610880,100
18:0:12,127610880,99
18:0:13,127602688,99.00990099061255
18:0:14,127602688,99
18:0:15,127602688,100
18:0:16,127602688,99
18:0:17,127602688,100
18:0:18,127602688,99
18:0:19,127602688,100
18:0:20,127602688,100
18:0:21,127602688,99
18:0:22,127602688,98.01980198070643
18:0:23,127602688,99
18:0:24,127508480,1
18:0:25,127508480,0
18:0:26,127508480,0
18:0:27,127508480,0
